trade_id,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,return_pct,mfe_pct,mae_pct,peak_unrealized_pct,profit_given_back,hours_in_trade,exit_reason,leverage,equity_before,equity_after
53,2024-07-23T12:00:00.000Z,2024-07-23T16:00:00.000Z,long,176.49,171.98,-2.5554,0.0000,-2.5554,0.0000,2.5554,4.00,opposite_signal,1,11365.05,11074.63
54,2024-07-24T08:00:00.000Z,2024-07-25T00:00:00.000Z,long,177.76,170.53,-4.0673,0.2475,-4.0673,0.2475,4.3148,16.00,opposite_signal,1,11074.63,10624.19
55,2024-07-26T00:00:00.000Z,2024-07-29T20:00:00.000Z,long,175.75,182.57,3.8805,9.4452,0.0000,9.4452,5.5647,92.00,trailing_stop_5pct,1,10624.19,11036.46
56,2024-08-07T16:00:00.000Z,2024-08-07T20:00:00.000Z,short,143.16,144.77,-1.1246,0.0000,-1.1246,0.0000,1.1246,4.00,opposite_signal,1,11036.46,10912.34
57,2024-08-09T16:00:00.000Z,2024-08-11T12:00:00.000Z,long,153.6,148.73,-3.1706,2.0117,-3.1706,2.0117,5.1823,44.00,trailing_stop_5pct,1,10912.34,10566.36
58,2024-08-20T12:00:00.000Z,2024-08-20T16:00:00.000Z,short,142.16,144.02,-1.3084,0.0000,-1.3084,0.0000,1.3084,4.00,opposite_signal,1,10566.36,10428.11
59,2024-08-20T20:00:00.000Z,2024-08-21T00:00:00.000Z,short,142.27,142.53,-0.1828,0.0000,-0.1828,0.0000,0.1828,4.00,opposite_signal,1,10428.11,10409.05
60,2024-08-21T08:00:00.000Z,2024-08-21T16:00:00.000Z,short,141.31,143.43,-1.5002,0.6723,-1.5002,0.6723,2.1725,8.00,opposite_signal,1,10409.05,10252.89
61,2024-08-22T00:00:00.000Z,2024-08-22T04:00:00.000Z,short,141.73,143.33,-1.1289,0.0000,-1.1289,0.0000,1.1289,4.00,opposite_signal,1,10252.89,10137.15
62,2024-09-03T12:00:00.000Z,2024-09-04T12:00:00.000Z,short,129.8,133.83,-3.1048,1.7411,-3.1048,1.7411,4.8459,24.00,opposite_signal,1,10137.15,9822.41
63,2024-09-05T00:00:00.000Z,2024-09-05T04:00:00.000Z,short,131.6,133.1,-1.1398,0.0000,-1.1398,0.0000,1.1398,4.00,opposite_signal,1,9822.41,9710.45
64,2024-09-05T12:00:00.000Z,2024-09-08T04:00:00.000Z,short,130.61,129.59,0.7810,4.2569,-0.0689,4.2569,3.4760,64.00,opposite_signal,1,9710.45,9786.29
65,2024-09-08T12:00:00.000Z,2024-09-08T20:00:00.000Z,short,126.74,130.15,-2.6905,0.0000,-2.6905,0.0000,2.6905,8.00,opposite_signal,1,9786.29,9522.98
66,2024-09-09T00:00:00.000Z,2024-09-09T08:00:00.000Z,short,128.59,129.44,-0.6610,0.0000,-0.6610,0.0000,0.6610,8.00,opposite_signal,1,9522.98,9460.03
67,2024-09-09T12:00:00.000Z,2024-09-09T16:00:00.000Z,short,128.41,134.98,-5.1164,0.0000,-5.1164,0.0000,5.1164,4.00,opposite_signal,1,9460.03,8976.02
68,2024-09-11T16:00:00.000Z,2024-09-12T00:00:00.000Z,long,132.7,135.62,2.2005,2.2005,-0.2110,2.2005,0.0000,8.00,1d_trend_mismatch,1,8976.02,9173.53
69,2024-09-13T12:00:00.000Z,2024-09-15T16:00:00.000Z,long,136.59,133.46,-2.2915,2.0792,-2.2915,2.0792,4.3707,52.00,opposite_signal,1,9173.53,8963.32
70,2024-09-17T16:00:00.000Z,2024-09-18T20:00:00.000Z,short,132.23,134.34,-1.5957,3.4485,-1.5957,3.4485,5.0442,28.00,trailing_stop_5pct,1,8963.32,8820.29
71,2024-09-23T00:00:00.000Z,2024-09-23T08:00:00.000Z,long,147.73,143.57,-2.8159,0.0000,-2.8159,0.0000,2.8159,8.00,opposite_signal,1,8820.29,8571.92
72,2024-09-24T04:00:00.000Z,2024-09-24T08:00:00.000Z,long,147.19,146.46,-0.4960,0.0000,-0.4960,0.0000,0.4960,4.00,opposite_signal,1,8571.92,8529.40
73,2024-09-24T16:00:00.000Z,2024-09-30T12:00:00.000Z,long,148.24,154.16,3.9935,7.5418,-0.1754,7.5418,3.5483,140.00,opposite_signal,1,8529.40,8870.03
74,2024-10-01T04:00:00.000Z,2024-10-01T12:00:00.000Z,long,156.79,149.61,-4.5794,0.0000,-4.5794,0.0000,4.5794,8.00,opposite_signal,1,8870.03,8463.83
75,2024-10-07T20:00:00.000Z,2024-10-08T00:00:00.000Z,short,143.96,144.71,-0.5210,0.0000,-0.5210,0.0000,0.5210,4.00,opposite_signal,1,8463.83,8419.74
76,2024-10-08T04:00:00.000Z,2024-10-11T12:00:00.000Z,short,143.08,144.41,-0.9295,3.4736,-0.9855,3.4736,4.4031,80.00,opposite_signal,1,8419.74,8341.47
77,2024-10-17T12:00:00.000Z,2024-10-17T16:00:00.000Z,long,152.89,149.38,-2.2958,0.0000,-2.2958,0.0000,2.2958,4.00,opposite_signal,1,8341.47,8149.97
78,2024-10-18T12:00:00.000Z,2024-10-19T08:00:00.000Z,long,154.72,153.83,-0.5752,0.1422,-0.5752,0.1422,0.7174,20.00,opposite_signal,1,8149.97,8103.09
79,2024-10-19T12:00:00.000Z,2024-10-25T16:00:00.000Z,long,156.51,167.95,7.3094,13.3474,-0.0895,13.3474,6.0380,148.00,trailing_stop_5pct,1,8103.09,8695.38
80,2024-10-27T00:00:00.000Z,2024-10-30T08:00:00.000Z,long,172.14,175.71,2.0739,5.6175,0.0000,5.6175,3.5436,80.00,opposite_signal,1,8695.38,8875.71
81,2024-11-12T16:00:00.000Z,2024-11-12T20:00:00.000Z,long,213.17,211.64,-0.7177,0.0000,-0.7177,0.0000,0.7177,4.00,opposite_signal,1,8875.71,8812.01
82,2024-11-13T12:00:00.000Z,2024-11-13T16:00:00.000Z,long,216.4,210.87,-2.5555,0.0000,-2.5555,0.0000,2.5555,4.00,opposite_signal,1,8812.01,8586.82
83,2024-11-13T20:00:00.000Z,2024-11-14T12:00:00.000Z,long,215.13,210.84,-1.9941,2.0034,-1.9941,2.0034,3.9976,16.00,opposite_signal,1,8586.82,8415.59
84,2024-11-14T16:00:00.000Z,2024-11-14T20:00:00.000Z,long,215.62,209.57,-2.8059,0.0000,-2.8059,0.0000,2.8059,4.00,opposite_signal,1,8415.59,8179.46
85,2024-11-15T08:00:00.000Z,2024-11-15T12:00:00.000Z,long,213.58,208.32,-2.4628,0.0000,-2.4628,0.0000,2.4628,4.00,opposite_signal,1,8179.46,7978.02
86,2024-11-15T16:00:00.000Z,2024-11-20T00:00:00.000Z,long,212.38,233.81,10.0904,15.8631,0.0000,15.8631,5.7727,104.00,trailing_stop_5pct,1,7978.02,8783.03
87,2024-11-20T08:00:00.000Z,2024-11-20T16:00:00.000Z,long,237.55,233,-1.9154,0.3452,-1.9154,0.3452,2.2606,8.00,opposite_signal,1,8783.03,8614.80
88,2024-11-21T04:00:00.000Z,2024-11-21T08:00:00.000Z,long,241.47,239.97,-0.6212,0.0000,-0.6212,0.0000,0.6212,4.00,opposite_signal,1,8614.80,8561.29
89,2024-11-21T12:00:00.000Z,2024-11-24T08:00:00.000Z,long,248.86,248.39,-0.1889,5.4730,-0.1889,5.4730,5.6618,68.00,trailing_stop_5pct,1,8561.29,8545.12
90,2024-11-28T16:00:00.000Z,2024-11-30T20:00:00.000Z,long,235.47,237.6,0.9046,4.1407,0.0000,4.1407,3.2361,52.00,opposite_signal,1,8545.12,8622.42
91,2024-12-01T12:00:00.000Z,2024-12-01T16:00:00.000Z,long,238.5,236.29,-0.9266,0.0000,-0.9266,0.0000,0.9266,4.00,opposite_signal,1,8622.42,8542.52
92,2024-12-04T20:00:00.000Z,2024-12-05T00:00:00.000Z,short,229.15,232.93,-1.6496,0.0000,-1.6496,0.0000,1.6496,4.00,opposite_signal,1,8542.52,8401.60
93,2024-12-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,short,231.83,219.39,5.3660,10.9045,0.0000,10.9045,5.5385,48.00,trailing_stop_5pct,1,8401.60,8852.43
94,2024-12-13T12:00:00.000Z,2024-12-13T20:00:00.000Z,short,221.13,224.79,-1.6551,0.0000,-1.6551,0.0000,1.6551,8.00,opposite_signal,1,8852.43,8705.91
95,2024-12-14T12:00:00.000Z,2024-12-15T20:00:00.000Z,short,222.56,224.27,-0.7683,2.3769,-0.7683,2.3769,3.1452,32.00,opposite_signal,1,8705.91,8639.02
96,2024-12-16T00:00:00.000Z,2024-12-17T08:00:00.000Z,short,221.25,221.59,-0.1537,3.2316,-0.8497,3.2316,3.3853,32.00,opposite_signal,1,8639.02,8625.75
97,2024-12-17T12:00:00.000Z,2024-12-17T16:00:00.000Z,short,220.53,227.45,-3.1379,0.0000,-3.1379,0.0000,3.1379,4.00,opposite_signal,1,8625.75,8355.08
98,2024-12-18T00:00:00.000Z,2024-12-18T08:00:00.000Z,short,217.5,217.85,-0.1609,0.7310,-0.1609,0.7310,0.8920,8.00,opposite_signal,1,8355.08,8341.64
99,2024-12-18T12:00:00.000Z,2024-12-20T12:00:00.000Z,short,217.73,189.89,12.7865,19.1613,0.0000,19.1613,6.3749,48.00,trailing_stop_5pct,1,8341.64,9408.24
100,2024-12-21T08:00:00.000Z,2024-12-23T16:00:00.000Z,short,192.94,187.43,2.8558,7.4894,0.0000,7.4894,4.6336,56.00,opposite_signal,1,9408.24,9676.92
101,2024-12-26T04:00:00.000Z,2024-12-28T12:00:00.000Z,short,193.43,190.18,1.6802,4.8079,0.0000,4.8079,3.1277,56.00,opposite_signal,1,9676.92,9839.51
102,2024-12-29T20:00:00.000Z,2024-12-30T00:00:00.000Z,short,189.94,191.38,-0.7581,0.0000,-0.7581,0.0000,0.7581,4.00,opposite_signal,1,9839.51,9764.91
103,2024-12-30T12:00:00.000Z,2024-12-30T16:00:00.000Z,short,187.32,196.21,-4.7459,0.0000,-4.7459,0.0000,4.7459,4.00,opposite_signal,1,9764.91,9301.48
104,2024-12-31T00:00:00.000Z,2024-12-31T08:00:00.000Z,short,189.96,193.79,-2.0162,0.0000,-2.0162,0.0000,2.0162,8.00,opposite_signal,1,9301.48,9113.94
105,2024-12-31T20:00:00.000Z,2025-01-01T08:00:00.000Z,short,189.31,191.36,-1.0829,0.0000,-1.0829,0.0000,1.0829,12.00,opposite_signal,1,9113.94,9015.25
106,2025-01-12T16:00:00.000Z,2025-01-14T04:00:00.000Z,short,188.9,185.61,1.7417,7.1413,0.0000,7.1413,5.3997,36.00,trailing_stop_5pct,1,9015.25,9172.27
107,2025-01-20T04:00:00.000Z,2025-01-20T12:00:00.000Z,long,261.9,254.06,-2.9935,0.0000,-2.9935,0.0000,2.9935,8.00,opposite_signal,1,9172.27,8897.69
108,2025-01-21T16:00:00.000Z,2025-01-23T00:00:00.000Z,long,253.41,248.85,-1.7995,4.6881,-1.7995,4.6881,6.4875,32.00,trailing_stop_5pct,1,8897.69,8737.58
109,2025-01-24T04:00:00.000Z,2025-01-24T20:00:00.000Z,long,259.7,253.37,-2.4374,2.7416,-2.4374,2.7416,5.1791,16.00,trailing_stop_5pct,1,8737.58,8524.61
110,2025-01-25T16:00:00.000Z,2025-01-25T20:00:00.000Z,long,258.5,256.41,-0.8085,0.0000,-0.8085,0.0000,0.8085,4.00,opposite_signal,1,8524.61,8455.69
111,2025-01-26T00:00:00.000Z,2025-01-26T08:00:00.000Z,long,258.42,255.59,-1.0951,0.2051,-1.0951,0.2051,1.3002,8.00,opposite_signal,1,8455.69,8363.09
112,2025-01-31T16:00:00.000Z,2025-02-03T16:00:00.000Z,short,230.52,215.2,6.6458,14.1419,-0.5423,14.1419,7.4961,72.00,trailing_stop_5pct,1,8363.09,8918.89
113,2025-02-04T04:00:00.000Z,2025-02-04T12:00:00.000Z,short,204.23,215.65,-5.5917,0.0000,-5.5917,0.0000,5.5917,8.00,opposite_signal,1,8918.89,8420.17
114,2025-02-04T20:00:00.000Z,2025-02-07T08:00:00.000Z,short,206.64,198.47,3.9537,8.2753,-0.3581,8.2753,4.3215,60.00,opposite_signal,1,8420.17,8753.08
115,2025-02-07T12:00:00.000Z,2025-02-08T20:00:00.000Z,short,198.07,199.32,-0.6311,3.0696,-0.6311,3.0696,3.7007,32.00,opposite_signal,1,8753.08,8697.84
116,2025-02-11T16:00:00.000Z,2025-02-14T08:00:00.000Z,short,195.65,199.59,-2.0138,1.9116,-2.0138,1.9116,3.9254,64.00,opposite_signal,1,8697.84,8522.68
117,2025-02-15T08:00:00.000Z,2025-02-19T08:00:00.000Z,short,194.85,173.92,10.7416,15.1604,0.0000,15.1604,4.4188,96.00,opposite_signal,1,8522.68,9438.15
118,2025-02-19T12:00:00.000Z,2025-02-20T08:00:00.000Z,short,169.74,173.99,-2.5038,0.6127,-2.5038,0.6127,3.1165,20.00,opposite_signal,1,9438.15,9201.84
119,2025-02-20T12:00:00.000Z,2025-02-20T16:00:00.000Z,short,171.61,174.98,-1.9638,0.0000,-1.9638,0.0000,1.9638,4.00,opposite_signal,1,9201.84,9021.14
120,2025-02-21T16:00:00.000Z,2025-02-22T04:00:00.000Z,short,168.42,171.74,-1.9713,0.0000,-1.9713,0.0000,1.9713,12.00,opposite_signal,1,9021.14,8843.31
121,2025-02-23T00:00:00.000Z,2025-02-23T04:00:00.000Z,short,170.61,172.85,-1.3129,0.0000,-1.3129,0.0000,1.3129,4.00,opposite_signal,1,8843.31,8727.20
122,2025-02-23T08:00:00.000Z,2025-02-25T16:00:00.000Z,short,169.59,145.43,14.2461,19.6592,0.0000,19.6592,5.4131,56.00,trailing_stop_5pct,1,8727.20,9970.49
123,2025-03-05T12:00:00.000Z,2025-03-05T20:00:00.000Z,short,141.66,146.28,-3.2613,0.0000,-3.2613,0.0000,3.2613,8.00,opposite_signal,1,9970.49,9645.32
124,2025-03-06T16:00:00.000Z,2025-03-11T16:00:00.000Z,short,143.58,128.15,10.7466,17.5930,-1.9362,17.5930,6.8464,120.00,trailing_stop_5pct,1,9645.32,10681.86
125,2025-03-11T20:00:00.000Z,2025-03-12T08:00:00.000Z,short,125.35,126.76,-1.1249,2.2497,-1.1249,2.2497,3.3746,12.00,opposite_signal,1,10681.86,10561.71
126,2025-03-12T12:00:00.000Z,2025-03-12T20:00:00.000Z,short,124.57,126.62,-1.6457,0.0000,-1.6457,0.0000,1.6457,8.00,opposite_signal,1,10561.71,10387.90
127,2025-03-13T00:00:00.000Z,2025-03-13T08:00:00.000Z,short,124.97,126.88,-1.5284,0.5841,-1.5284,0.5841,2.1125,8.00,opposite_signal,1,10387.90,10229.13
128,2025-03-13T12:00:00.000Z,2025-03-14T08:00:00.000Z,short,124.34,126.17,-1.4718,2.3162,-1.4718,2.3162,3.7880,20.00,opposite_signal,1,10229.13,10078.58
129,2025-03-22T12:00:00.000Z,2025-03-22T16:00:00.000Z,short,129.25,129.97,-0.5571,0.0000,-0.5571,0.0000,0.5571,4.00,opposite_signal,1,10078.58,10022.44
130,2025-03-22T20:00:00.000Z,2025-03-23T00:00:00.000Z,short,128.51,130.85,-1.8209,0.0000,-1.8209,0.0000,1.8209,4.00,opposite_signal,1,10022.44,9839.94
131,2025-04-01T16:00:00.000Z,2025-04-02T12:00:00.000Z,short,126.82,130.43,-2.8466,1.9713,-2.8466,1.9713,4.8179,20.00,opposite_signal,1,9839.94,9559.84
132,2025-04-02T20:00:00.000Z,2025-04-04T16:00:00.000Z,short,117.42,122.61,-4.4200,2.7764,-4.4200,2.7764,7.1964,44.00,trailing_stop_5pct,1,9559.84,9137.30
133,2025-04-05T12:00:00.000Z,2025-04-05T16:00:00.000Z,short,117.55,118.63,-0.9188,0.0000,-0.9188,0.0000,0.9188,4.00,opposite_signal,1,9137.30,9053.35
134,2025-04-06T12:00:00.000Z,2025-04-07T12:00:00.000Z,short,114.97,106.65,7.2367,15.5084,0.0000,15.5084,8.2717,24.00,trailing_stop_5pct,1,9053.35,9708.51
135,2025-04-08T04:00:00.000Z,2025-04-08T08:00:00.000Z,short,108.7,111.56,-2.6311,0.0000,-2.6311,0.0000,2.6311,4.00,opposite_signal,1,9708.51,9453.07
136,2025-04-08T12:00:00.000Z,2025-04-09T16:00:00.000Z,short,107.2,118.95,-10.9608,3.7780,-10.9608,3.7780,14.7388,28.00,trailing_stop_5pct,1,9453.07,8416.93
137,2025-04-10T16:00:00.000Z,2025-04-11T00:00:00.000Z,long,111.34,115.41,3.6555,3.6555,0.0000,3.6555,0.0000,8.00,1d_trend_mismatch,1,8416.93,8724.61
138,2025-04-16T16:00:00.000Z,2025-04-20T08:00:00.000Z,long,132.45,136.38,2.9672,6.4251,-2.0083,6.4251,3.4579,88.00,opposite_signal,1,8724.61,8983.48
139,2025-04-20T16:00:00.000Z,2025-04-26T08:00:00.000Z,long,137.2,148.51,8.2434,12.8717,-0.4665,12.8717,4.6283,136.00,opposite_signal,1,8983.48,9724.03
140,2025-04-28T04:00:00.000Z,2025-04-28T12:00:00.000Z,long,151.09,146.34,-3.1438,0.4037,-3.1438,0.4037,3.5476,8.00,opposite_signal,1,9724.03,9418.33
141,2025-05-01T00:00:00.000Z,2025-05-03T08:00:00.000Z,long,148.71,147.14,-1.0557,2.0779,-1.0557,2.0779,3.1336,56.00,opposite_signal,1,9418.33,9318.89
142,2025-05-03T12:00:00.000Z,2025-05-03T16:00:00.000Z,long,148.46,147.42,-0.7005,0.0000,-0.7005,0.0000,0.7005,4.00,opposite_signal,1,9318.89,9253.61
