trade_id,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,return_pct,mfe_pct,mae_pct,peak_unrealized_pct,profit_given_back,hours_in_trade,exit_reason,leverage,equity_before,equity_after
1,2025-12-19T09:00:00.000Z,2025-12-23T05:00:00.000Z,short,126.16,123.3,6.8009,2.2670,-1.4743,6.8009,0.0000,92.00,opposite_signal,3,10000.00,10680.09
2,2025-12-27T17:00:00.000Z,2025-12-30T05:00:00.000Z,short,124.05,125.03,-2.3700,0.9029,-3.5470,2.7086,5.0786,60.00,opposite_signal,3,10680.09,10426.97
3,2026-01-07T13:00:00.000Z,2026-01-08T17:00:00.000Z,long,136.27,140.64,9.6206,3.2069,-1.2255,9.6206,0.0000,28.00,opposite_signal,3,10426.97,11430.11
4,2026-01-10T05:00:00.000Z,2026-01-11T09:00:00.000Z,long,136.25,139.27,6.6495,2.2165,-0.4183,6.6495,0.0000,28.00,opposite_signal,3,11430.11,12190.16
5,2026-01-15T09:00:00.000Z,2026-01-21T17:00:00.000Z,long,141.51,129.73,-24.9735,2.3461,-11.2006,7.0384,32.0119,152.00,opposite_signal,3,12190.16,9145.85
6,2026-01-23T13:00:00.000Z,2026-01-28T17:00:00.000Z,short,127.28,122.88,10.3708,7.4246,-0.5657,22.2737,11.9029,124.00,opposite_signal,3,9145.85,10094.35
7,2026-01-30T09:00:00.000Z,2026-02-03T13:00:00.000Z,short,118.12,97.75,51.7355,17.2452,-0.0762,51.7355,0.0000,100.00,opposite_signal,3,10094.35,15316.71
8,2026-02-06T01:00:00.000Z,2026-02-09T01:00:00.000Z,short,81.28,83.39,-7.7879,0.0000,-8.6983,0.0000,7.7879,72.00,opposite_signal,3,15316.71,14123.86
9,2026-02-12T01:00:00.000Z,2026-02-15T13:00:00.000Z,short,81.86,86.1,-15.5387,5.2529,-10.7989,15.7586,31.2973,84.00,opposite_signal,3,14123.86,11929.20
10,2026-02-22T09:00:00.000Z,2026-02-24T17:00:00.000Z,long,83.27,81.74,-5.5122,0.0000,-7.8179,0.0000,5.5122,56.00,opposite_signal,3,11929.20,11271.64
11,2026-02-28T09:00:00.000Z,2026-03-05T21:00:00.000Z,short,82.22,88.42,-22.6222,0.0000,-13.9990,0.0000,22.6222,132.00,opposite_signal,3,11271.64,8721.74
12,2026-03-09T10:00:00.000Z,2026-03-11T22:00:00.000Z,short,85.07,85.02,0.1763,0.6348,-3.8556,1.9043,1.7280,60.00,opposite_signal,3,8721.74,8737.12
